date,hive_weight,hive_temperature,hive_humidity,ambient_temperature,ambient_humidity,ambient_luminosity,ambient_rain,wx_temp,wx_humidity,wx_wind,wx_gusts,wx_direction,wx_dewpoint,wx_pressure,wx_rain,battery
2014-03-30 0:00:00,109.704,72.1,0,32,0,0,44.6,,,,,,,,,
2014-03-31 0:00:00,89.685,72.1,0,32,0,0,54.9,,,,,,,,,
2014-04-01 0:00:00,57.158,72.1,0,32,0,0,63.4,,,,,,,,,
2014-04-02 0:00:00,60.647,72.1,0,32,0,0,64.4,,,,,,,,,
2014-04-03 0:00:00,55.608,72.1,0,32,0,0,67.8,,,,,,,,,
2014-04-04 0:00:00,56.393,72.1,0,32,0,0,60.6,,,,,,,,,
2014-04-05 0:00:00,56.362,72.1,0,32,0,0,55,,,,,,,,,
2014-04-06 0:00:00,56.496,72.1,0,32,0,0,50.6,,,,,,,,,
2014-04-07 0:00:00,59.206,72.1,0,32,0,0,47.5,,,,,,,,,
2014-04-08 0:00:00,58.727,72.1,0,32,0,0,48,,,,,,,,,
2014-04-09 0:00:00,57.474,72.1,0,32,0,0,50.2,,,,,,,,,
2014-04-10 0:00:00,57.115,72.1,0,32,0,0,54.5,,,,,,,,,
2014-04-11 0:00:00,56.862,72.1,0,32,0,0,60.3,,,,,,,,,
2014-04-12 0:00:00,57.025,72.1,0,32,0,0,63.4,,,,,,,,,
2014-04-13 0:00:00,57.285,72.1,0,32,0,0,64.3,,,,,,,,,
2014-04-14 0:00:00,58.139,72.1,0,32,0,0,57.9,,,,,,,,,
2014-04-15 0:00:00,59.629,72.1,0,32,0,0,45.9,,,,,,,,,
2014-04-16 0:00:00,58.799,72.1,0,32,0,0,29.1,,,,,,,,,
2014-04-17 0:00:00,75.543,72.1,0,32,0,0,47.5,,,,,,,,,
2014-04-18 0:00:00,75.715,72.1,0,32,0,0,48.3,,,,,,,,,
2014-04-19 0:00:00,77.755,72.1,0,32,0,0,48.6,,,,,,,,,
2014-04-20 0:00:00,76.575,72.1,0,32,0,0,56.9,,,,,,,,,
2014-04-21 0:00:00,75.418,72.1,0,32,0,0,60.1,,,,,,,,,
2014-04-22 0:00:00,76.245,72.1,0,32,0,0,59.5,,,,,,,,,
2014-04-23 0:00:00,76.323,72.1,0,32,0,0,60.7,,,,,,,,,
2014-04-24 0:00:00,76.384,72.1,0,32,0,0,58.8,,,,,,,,,
2014-04-25 0:00:00,77.598,72.1,0,32,0,0,63.3,,,,,,,,,
2014-04-26 0:00:00,78.62,72.1,0,32,0,0,62.5,,,,,,,,,
2014-04-27 0:00:00,80.418,72.1,0,32,0,0,65.4,,,,,,,,,
2014-04-28 0:00:00,82.507,72.1,0,32,0,0,65.9,,,,,,,,,
2014-04-29 0:00:00,84.269,72.1,0,32,0,0,64.6,,,,,,,,,
2014-04-30 0:00:00,84.817,72.1,0,32,0,0,60.4,,,,,,,,,
2014-05-01 0:00:00,83.711,72.1,0,32,0,0,58.6,,,,,,,,,
2014-05-02 0:00:00,82.665,72.1,0,32,0,0,55.8,,,,,,,,,
2014-05-03 0:00:00,83.617,72.1,0,32,0,0,59.4,,,,,,,,,
2014-05-04 0:00:00,89.566,72.1,0,32,0,0,68.5,,,,,,,,,
2014-05-05 0:00:00,104.843,72.1,0,32,0,0,73.6,,,,,,,,,
2014-05-06 0:00:00,109.608,72.1,0,32,0,0,72.9,,,,,,,,,
2014-05-07 0:00:00,114.532,72.1,0,32,0,0,68.7,,,,,,,,,
2014-05-08 0:00:00,120.191,72.1,0,32,0,0,69.1,,,,,,,,,
2014-05-09 0:00:00,125.817,72.1,0,32,0,0,63.9,,,,,,,,,
2014-05-10 0:00:00,128.384,72.1,0,32,0,0,61,,,,,,,,,
2014-05-11 0:00:00,131.655,72.1,0,32,0,0,64.8,,,,,,,,,
2014-05-12 0:00:00,140.24,72.1,0,32,0,0,69,,,,,,,,,
2014-05-13 0:00:00,147.238,72.1,0,32,0,0,70.2,,,,,,,,,
2014-05-14 0:00:00,160.373,72.1,0,32,0,0,66.5,,,,,,,,,
2014-05-15 0:00:00,171.69,72.1,0,32,0,0,58,,,,,,,,,
2014-05-16 0:00:00,168.93,72.1,0,32,0,0,49.4,,,,,,,,,
2014-05-17 0:00:00,167.949,72.1,0,32,0,0,48.6,,,,,,,,,
2014-05-18 0:00:00,168.145,72.1,0,32,0,0,49,,,,,,,,,
2014-05-19 0:00:00,169.85,72.1,0,32,0,0,47.4,,,,,,,,,
2014-05-20 0:00:00,177.635,72.1,0,32,0,0,45,,,,,,,,,
